x,y,z
-0.2026577591896057,-0.4129367768764496,-0.04361790418624878
0.3443372845649719,-0.15425437688827515,-0.04361790418624878
-0.20896857976913452,-0.409267395734787,-0.04361790418624878
-0.18239867687225342,-0.4216998517513275,-0.04361790418624878
0.3360884189605713,-0.14589941501617432,-0.04361790418624878
-0.16213959455490112,-0.4194837212562561,-0.04361790418624878
0.364596426486969,-0.15457278490066528,-0.04361790418624878
-0.222916841506958,-0.39768537878990173,-0.04361790418624878
-0.22910404205322266,-0.3890083432197571,-0.04361790418624878
0.3443372845649719,0.015858888626098633,-0.04361790418624878
0.3381378650665283,0.016173183917999268,-0.04361790418624878
0.3444361686706543,0.016173183917999268,-0.04361790418624878
0.3443372845649719,0.016507506370544434,-0.04361790418624878
0.37928181886672974,-0.004085898399353027,-0.04361790418624878
0.3848554491996765,0.003233671188354492,-0.04361790418624878
0.40106815099716187,-0.004085898399353027,-0.04361790418624878
0.4051145911216736,0.013813018798828125,-0.04361790418624878
0.3929724097251892,0.016173183917999268,-0.04361790418624878
-0.4052485227584839,-0.13385069370269775,-0.04361790418624878
-0.41023319959640503,-0.12564033269882202,-0.04361790418624878
0.16200560331344604,-0.4258604943752289,-0.04361790418624878
0.4051145911216736,0.018768012523651123,-0.04361790418624878
-0.3647303879261017,-0.17245334386825562,-0.04361790418624878
-0.381806343793869,-0.1661584973335266,-0.04361790418624878
0.4084842801094055,0.016173183917999268,-0.04361790418624878
0.18226468563079834,-0.4236806631088257,-0.04361790418624878
-0.3163526952266693,-0.2066766619682312,-0.04361790418624878
-0.3242122232913971,-0.18804681301116943,-0.04361790418624878
0.20252376794815063,-0.41555890440940857,-0.04361790418624878
0.3240782618522644,0.05483365058898926,-0.04361790418624878
-0.3254871368408203,-0.1864175796508789,-0.04361790418624878
0.21186226606369019,-0.409267395734787,-0.04361790418624878
-0.3039531409740448,-0.19466495513916016,-0.04361790418624878
-0.39544111490249634,-0.04460400342941284,-0.04361790418624878
0.32260578870773315,0.05669134855270386,-0.04361790418624878
-0.30758747458457947,-0.1864175796508789,-0.04361790418624878
0.3240782618522644,0.06670397520065308,-0.04361790418624878
-0.2914991080760956,-0.2066766619682312,-0.04361790418624878
-0.3954363763332367,-0.024344921112060547,-0.04361790418624878
-0.2395099699497223,-0.3687492609024048,-0.04361790418624878
-0.3196153938770294,-0.1661584973335266,-0.04361790418624878
0.24304193258285522,0.1909744143486023,-0.04361790418624878
0.3333479166030884,-0.12564033269882202,-0.04361790418624878
-0.2431759238243103,0.2665252685546875,-0.04361790418624878
-0.3444713056087494,-0.1738641858100891,-0.04361790418624878
-0.3849894404411316,-0.006431996822357178,-0.04361790418624878
-0.222916841506958,0.2757042646408081,-0.04361790418624878
-0.3647303879261017,-0.011035799980163574,-0.04361790418624878
-0.2431759238243103,-0.3587104082107544,-0.04361790418624878
-0.3242122232913971,-0.15150338411331177,-0.04361790418624878
